Year,Branch Code,Seat_Intake
2020,629824510,120
2020,629824520,60
2020,629824610,120
2020,629829310,120
2020,629837210,60
2020,629861210,180
2020,629899510,60
2020,630719110,45
2020,630724510,90
2020,630724610,45
2020,630737210,60
2020,630760210,60
2020,630761210,60
2020,631024510,120
2020,631024610,60
2020,631037210,60
2020,631061210,60
2020,631124510,120
2020,631124610,60
2020,631129310,60
2020,631137210,60
2020,631161210,120
2020,631919110,60
2020,631924510,120
2020,631929310,60
2020,631937210,60
2020,631961210,60
2020,632019110,120
2020,632024510,120
2020,632029310,30
2020,632037210,30
2020,632061210,90
2020,632224510,30
2020,632237210,30
2020,632261210,30
2020,632419110,60
2020,632424510,60
2020,632437210,60
2020,632461210,60
2020,632519110,60
2020,632524510,60
2020,632529310,30
2020,632537210,30
2020,632561210,120
2020,660919110,60
2020,660924510,60
2020,660937210,30
2020,660961210,120
2020,662224510,90
2020,662237210,30
2020,662261210,60
2020,662292110,30
2020,662299510,30
2020,662519110,23
2020,662524510,15
2020,662529310,23
2020,662561210,30
2020,662819110,30
2020,662824510,30
2020,662829310,30
2020,662837210,30
2020,662861210,60
2020,663219110,30
2020,663224510,60
2020,663229310,30
2020,663237210,30
2020,663261210,120
2020,663419110,60
2020,663424510,60
2020,663437210,60
2020,663461210,120
2020,663519110,60
2020,663524510,60
2020,663529310,30
2020,663537210,30
2020,663561210,60
2020,664919110,120
2020,664924510,60
2020,664929310,60
2020,664937210,60
2020,664961210,120
2020,673219110,60
2020,673224510,120
2020,673237210,60
2020,673261210,120
2020,673299510,60
2020,675424510,60
2020,675424610,60
2020,675437210,60
2020,675519110,120
2020,675524510,60
2020,675537210,60
2020,675561210,120
2020,675561220,120
2020,675819110,30
2020,675824510,30
2020,675837210,30
2020,675861210,30
2020,675919110,60
2020,675924510,60
2020,675929310,30
2020,675961210,60
2020,675999510,60
2020,676719110,30
2020,676724510,30
2020,676761210,30
2020,676819110,60
2020,676824510,60
2020,676861210,60
2020,676919110,120
2020,676924510,120
2020,676924610,60
2020,676937210,60
2020,676961210,120
2020,676961220,60
2020,677024510,120
2020,677024610,60
2020,677061210,60
2020,677224510,120
2020,677224610,60
2020,677229310,60
2020,677237210,60
2020,677261210,120
2020,677261220,60
2020,678619110,120
2020,678624510,60
2020,678637210,60
2020,678660210,60
2020,678661210,120
2020,679419110,60
2020,679424510,60
2020,679424610,60
2020,679437210,30
2020,679461210,60
2020,679499510,30
2020,679519110,30
2020,679524510,60
2020,679529310,30
2020,679561210,36
2020,679619110,60
2020,679624510,60
2020,679637210,60
2020,679661210,60
2020,680219110,120
2020,680224510,120
2020,680237210,60
2020,680250710,60
2020,680261210,120
2020,680299510,60
2020,680824510,54
2020,680837210,54
2020,680861210,108
2020,681519110,30
2020,681524510,30
2020,681561210,120
2020,682219110,60
2020,682224510,120
2020,682237210,60
2020,682261210,60
2020,683419110,60
2020,683424510,120
2020,683461210,60
2020,602819110,60
2020,602825410,60
2020,602837210,60
2020,602850310,60
2020,602850710,60
2020,602861210,60
2020,627719110,120
2020,627724510,60
2020,627724610,60
2020,627737010,60
2020,627761210,60
2020,628819110,60
2020,628824210,60
2020,628837210,60
2020,628861210,120
2020,630319110,60
2020,630324210,60
2020,630337210,60
2020,630361210,60
2020,678019110,60
2020,678024210,30
2020,678029310,60
2020,678037210,15
2020,678061210,60
2020,680319110,60
2020,680324210,60
2020,680329310,60
2020,680337210,60
2020,680361210,60
2020,683919110,60
2020,683924210,60
2020,683929310,60
2020,683991210,60
2020,687819110,120
2020,687829310,60
2020,687861210,120
2021,100219110,60
2021,100224210,60
2021,100224610,60
2021,100229310,60
2021,100237210,60
2021,100246610,30
2021,100261210,60
2021,200819110,60
2021,200824210,60
2021,200824610,60
2021,200829310,60
2021,200837210,60
2021,200861210,60
2021,202019110,60
2021,202024210,120
2021,202024610,60
2021,202029310,30
2021,202037210,120
2021,202046610,40
2021,202050710,30
2021,202060610,60
2021,202061210,60
2021,202089610,30
2021,203290410,60
2021,211301110,30
2021,211319110,120
2021,211324210,60
2021,211329310,60
2021,211350110,60
2021,211361210,60
2021,211384410,60
2021,211399510,60
2021,301219110,60
2021,301224510,60
2021,301224610,60
2021,301229310,60
2021,301237210,60
2021,301237610,60
2021,301261210,60
2021,301262610,60
2021,301289610,60
2021,301419110,60
2021,301429310,60
2021,301461210,60
2021,303650710,75
2021,303651110,18
2021,303651310,18
2021,303651410,34
2021,303651910,16
2021,303653410,16
2021,303672910,16
2021,317625310,30
2021,317692110,60
2021,317699510,60
2021,317619110,60
2021,317624510,180
2021,317624610,120
2021,317637210,120
2021,317661210,60
2021,317690010,60
2021,319924510,180
2021,319924610,120
2021,319926310,60
2021,319937210,120
2021,319961210,120
2021,319992110,60
2021,320724510,180
2021,320724610,120
2021,320737210,90
2021,320760210,60
2021,320761210,90
2021,320790010,90
2021,320924510,120
2021,320924610,60
2021,320937210,120
2021,320999510,60
2021,321524510,120
2021,321537210,120
2021,411519110,60
2021,411524210,120
2021,411524610,60
2021,411529310,60
2021,411537010,120
2021,411537610,120
2021,411546110,30
2021,411558910,60
2021,411561210,60
2021,411619110,90
2021,411624210,180
2021,411624610,180
2021,411626710,60
2021,411629310,60
2021,411637210,60
2021,411637610,60
2021,411661210,90
2021,411691710,60
2021,411699710,120
2021,413724210,120
2021,413726310,60
2021,413729310,60
2021,413737210,60
2021,413761210,60
2021,413792110,60
2021,413819110,60
2021,413824210,60
2021,413824610,60
2021,413829310,60
2021,413837210,60
2021,413861210,120
2021,413899710,60
2021,414219110,60
2021,414224210,120
2021,414261210,60
2021,414291710,60
2021,414229310,60
2021,414237210,60
2021,414299710,120
2021,416719110,120
2021,416724210,120
2021,416724610,120
2021,416725110,120
2021,416725710,60
2021,416726510,60
2021,416735610,120
2021,416737210,180
2021,416737610,120
2021,416761210,120
2021,416799510,60
2021,417419110,60
2021,417424510,120
2021,417424610,60
2021,417429310,60
2021,417437210,60
2021,417461210,60
2021,417499710,60
2021,500419110,60
2021,500424510,60
2021,500429310,60
2021,500437210,60
2021,500446610,60
2021,500461210,60
2021,515219110,60
2021,515224210,60
2021,515224610,30
2021,515229310,30
2021,515237210,30
2021,515261210,60
2021,515291710,60
2021,515299710,60
2021,516019110,120
2021,516024510,120
2021,516024610,60
2021,516029310,60
2021,516061210,180
2021,516062410,60
2021,516084410,60
2021,516091510,60
2021,517219110,60
2021,517224510,180
2021,517229310,60
2021,517237210,120
2021,517261210,60
2021,517292110,60
2021,600519110,60
2021,600524610,60
2021,600529310,60
2021,600537210,60
2021,600561210,60
2021,600619110,60
2021,600624510,120
2021,600629310,60
2021,600637210,60
2021,600646410,30
2021,600661210,120
2021,600662710,60
2021,600669410,60
2021,600719110,60
2021,600724210,90
2021,600724610,60
2021,600729310,60
2021,600737610,60
2021,600761210,60
2021,614119110,120
2021,614124510,120
2021,614124610,120
2021,614126210,60
2021,614129310,60
2021,614137210,120
2021,614161210,180
2021,614191610,60
2021,614619110,60
2021,614624510,180
2021,614637210,120
2021,614637610,60
2021,614650710,60
2021,614661210,180
2021,615519110,120
2021,615524510,180
2021,615524610,120
2021,615529310,60
2021,615537210,90
2021,615561210,120
2021,615591710,60
2021,615599710,120
2021,617519110,60
2021,617524510,240
2021,617524610,120
2021,617527110,60
2021,617537210,180
2021,617561210,180
2021,621419110,60
2021,621424510,120
2021,621426410,60
2021,621429310,60
2021,621437210,60
2021,621461210,120
2021,621462410,60
2021,622226310,60
2021,622237210,120
2021,622257010,30
2021,622219110,60
2021,622224210,120
2021,622229310,60
2021,622261210,90
2021,622288610,30
2021,622289010,60
2021,622289510,30
2021,622289610,60
2021,625019110,120
2021,625024210,180
2021,625037210,60
2021,625050710,60
2021,625061210,120
2021,626519110,60
2021,626524210,120
2021,626524610,60
2021,626537210,120
2021,626561510,120
2021,626584410,60
2021,626708210,30
2021,626719110,120
2021,626724210,180
2021,626729310,60
2021,626737210,120
2021,626761210,180
2021,626792210,60
2021,626819110,120
2021,626824210,180
2021,626837210,60
2021,626850710,60
2021,626861210,180
2021,627324510,240
2021,627324610,60
2021,627337210,240
2021,627346410,120
2021,627350710,120
2021,627361210,240
2021,627399510,180
2021,628326310,60
2021,628300210,60
2021,628319110,60
2021,628324210,120
2021,628329310,120
2021,628350310,60
2021,628361210,120
2021,628919110,120
2021,628924510,240
2021,628924610,180
2021,628937210,180
2021,628961210,180
2021,628999510,180
2021,631719110,120
2021,631724210,120
2021,631729310,60
2021,631761210,60
2021,631762410,60
2021,631784410,120
2021,631791610,60
2021,631799510,60
2021,202150310,10
2021,211119110,30
2021,211124210,30
2021,211129310,30
2021,211161210,60
2021,213719110,90
2021,213724210,30
2021,213729710,30
2021,213761210,60
2021,214619110,30
2021,214629710,30
2021,214661210,30
2021,251619110,30
2021,251624210,45
2021,251629710,30
2021,251661210,90
2021,101219110,60
2021,101224510,60
2021,101229310,60
2021,101237210,60
2021,101261210,60
2021,211219110,120
2021,211224210,60
2021,211229310,60
2021,211261210,120
2021,211284410,60
2021,211419110,120
2021,211424210,120
2021,211437210,120
2021,211461210,120
2021,211619110,60
2021,211624210,60
2021,211629310,60
2021,211629710,30
2021,211661210,60
2021,211692310,30
2021,212619110,120
2021,212624210,120
2021,212626310,60
2021,212629310,60
2021,212661210,60
2021,212684410,60
2021,212719110,60
2021,212724210,120
2021,212724610,60
2021,212737210,60
2021,212761210,60
2021,212919110,60
2021,212924210,60
2021,212924610,60
2021,212929810,60
2021,212937610,60
2021,212961210,60
2021,213019110,60
2021,213024210,60
2021,213037210,60
2021,213061210,60
2021,213099510,60
2021,213119110,60
2021,213124210,60
2021,213137210,60
2021,213161210,30
2021,213319110,60
2021,213324210,60
2021,213329310,60
2021,213337210,60
2021,213357510,30
2021,213361210,60
2021,213419110,60
2021,213424210,90
2021,213429310,90
2021,213461210,60
2021,213484410,30
2021,213519110,60
2021,213524210,60
2021,213561210,60
2021,213619110,60
2021,213624510,60
2021,213624610,60
2021,213629310,60
2021,213637210,60
2021,213653410,60
2021,213661210,60
2021,213819110,60
2021,213824210,60
2021,213829310,30
2021,213861210,60
2021,225019110,36
2021,225024210,15
2021,225029310,54
2021,225037210,15
2021,225061210,54
2021,225219110,60
2021,225224210,60
2021,225229710,30
2021,225261210,60
2021,225419110,54
2021,225424510,54
2021,225429310,54
2021,225437210,54
2021,225461210,54
2021,250819110,60
2021,250824510,60
2021,250829310,60
2021,250850310,60
2021,250861210,60
2021,250891410,60
2021,252219110,60
2021,252224510,60
2021,252237210,60
2021,252261210,60
2021,253319110,60
2021,253324210,120
2021,253329310,60
2021,253361210,60
2021,253384410,60
2021,253399510,60
2021,303319110,46
2021,303324510,46
2021,303324610,46
2021,303329310,46
2021,303337210,76
2021,303350710,46
2021,303352710,46
2021,303361210,46
2021,304229310,60
2021,304250410,60
2021,304262410,60
2021,304291810,60
2021,304299510,60
2021,413519110,60
2021,413524210,60
2021,413524610,60
2021,413529310,60
2021,413537210,60
2021,413561210,60
2021,416319110,60
2021,416324210,120
2021,416329310,60
2021,416337010,60
2021,416361210,90
2021,416370110,60
2021,418819110,60
2021,418824210,60
2021,418829310,60
2021,418837210,30
2021,418850310,60
2021,418861210,60
2021,418870110,120
2021,419019110,60
2021,419024210,60
2021,419029310,60
2021,419037010,30
2021,419061210,60
2021,419324210,60
2021,419329310,60
2021,419337010,30
2021,419361210,120
2021,464919110,60
2021,464924510,120
2021,464929310,60
2021,464961210,60
2021,510319110,60
2021,510324510,120
2021,510337210,60
2021,510337610,60
2021,510361210,60
2021,510624510,60
2021,510629310,60
2021,510637210,30
2021,510661210,60
2021,516419110,60
2021,516424510,60
2021,516429310,60
2021,516437210,48
2021,516446610,48
2021,516461210,60
2021,516819110,60
2021,516824510,60
2021,516837210,60
2021,516861210,60
2021,517019110,60
2021,517024210,60
2021,517029310,60
2021,517037210,30
2021,517061210,60
2021,517099410,30
2021,517099510,60
2021,517124510,60
2021,517129310,60
2021,517137210,30
2021,517161210,60
2021,524425710,60
2021,524491610,60
2021,524492210,60
2021,539619110,60
2021,539624510,30
2021,539629310,30
2021,539661210,30
2021,544919110,60
2021,544924510,60
2021,544924610,60
2021,544929310,60
2021,544961210,60
2021,621719110,60
2021,621724210,60
2021,621729310,120
2021,621737210,30
2021,621761210,180
2021,621919110,54
2021,621924210,54
2021,621929310,30
2021,621937210,30
2021,621946110,54
2021,621961210,54
2021,622319110,120
2021,622324210,120
2021,622329310,60
2021,622337210,60
2021,622361210,120
2021,622399510,60
2021,626919110,120
2021,626924210,60
2021,626929310,60
2021,626937210,60
2021,626946410,30
2021,626950710,60
2021,626961210,120
2021,626990010,60
2021,627019110,60
2021,627024210,120
2021,627037210,60
2021,627061210,60
2021,630419110,60
2021,630424210,60
2021,630437210,30
2021,630461210,60
2021,630519110,18
2021,630524210,18
2021,630524610,18
2021,630537210,36
2021,630561210,36
2021,630819110,60
2021,630824510,60
2021,630837210,60
2021,630861210,60
2021,631319110,30
2021,631324510,30
2021,631329310,30
2021,631361210,30
2021,631519110,60
2021,631524210,60
2021,631529310,60
2021,631561210,60
2021,631824210,30
2021,631829310,30
2021,631861210,30
2021,632119110,60
2021,632124210,60
2021,632129310,60
2021,632137210,30
2021,632161210,30
2021,632619110,60
2021,632624210,60
2021,632637210,60
2021,632661210,60
2021,641924210,120
2021,641937010,60
2021,641961210,120
2021,646619110,60
2021,646624210,60
2021,646629310,60
2021,646661210,60
2021,654519110,60
2021,654524210,60
2021,654529310,30
2021,654537210,60
2021,654561210,120
2021,664419110,30
2021,664424510,30
2021,664429310,30
2021,664437210,30
2021,664461210,30
2021,675619110,60
2021,675624210,60
2021,675626310,60
2021,675629310,60
2021,675661210,60
2021,675719110,60
2021,675724210,60
2021,675729310,30
2021,675737210,30
2021,675761210,60
2021,676219110,45
2021,676224210,45
2021,676229310,45
2021,676237210,45
2021,676261210,135
2021,676619110,30
2021,676624510,60
2021,676637210,30
2021,676661210,90
2021,678119110,60
2021,678124210,60
2021,678137210,60
2021,678161210,120
2021,679719110,45
2021,679724210,60
2021,679729310,30
2021,679737210,60
2021,679761210,60
2021,400419110,60
2021,400424210,60
2021,400429310,60
2021,400437210,60
2021,400446610,30
2021,400461210,60
2021,500350310,15
2021,500350710,60
2021,500350810,15
2021,500351810,15
2021,500352310,15
2021,510419110,60
2021,510424510,180
2021,510429310,60
2021,510437210,60
2021,510450710,30
2021,510461210,60
2021,510724510,60
2021,510761210,60
2021,516919110,60
2021,516924510,60
2021,516929310,30
2021,516937210,30
2021,516961210,60
2021,532219110,60
2021,532229310,60
2021,532261210,60
2021,538119110,60
2021,538124210,60
2021,538129310,60
2021,538161210,60
2021,313524510,120
2021,313524610,60
2021,313537210,120
2021,313561210,120
2021,313599510,60
2021,313924510,120
2021,313924610,120
2021,313937210,120
2021,313937610,120
2021,313946110,60
2021,314624510,60
2021,314624610,60
2021,314629310,90
2021,314637210,60
2021,314661210,60
2021,314699510,60
2021,314719110,60
2021,314724510,60
2021,314729310,60
2021,314761210,120
2021,314824510,180
2021,314824610,120
2021,314825210,60
2021,314837210,60
2021,314890010,120
2021,314899510,60
2021,315419110,180
2021,315424510,60
2021,315424610,60
2021,315460210,60
2021,315461210,180
2021,317519110,120
2021,317524510,120
2021,317524610,60
2021,317529310,60
2021,317537210,60
2021,317546110,30
2021,317550710,60
2021,317561210,120
2021,318224510,180
2021,318224610,120
2021,318237210,60
2021,318250710,60
2021,318299510,120
2021,318319110,60
2021,318324510,60
2021,318324610,60
2021,318337210,60
2021,318360210,60
2021,318361210,60
2021,318424510,120
2021,318461210,60
2021,318490010,60
2021,318499510,60
2021,318524510,180
2021,318524610,120
2021,318537210,120
2021,318537610,60
2021,318546610,60
2021,318599510,60
2021,318719110,120
2021,318724510,120
2021,318724610,120
2021,318737610,60
2021,318750710,60
2021,318761210,120
2021,318791810,60
2021,318799510,60
2021,318824510,120
2021,318824610,120
2021,318826310,60
2021,318924510,60
2021,318924610,60
2021,318937210,120
2021,318946610,60
2021,318950710,60
2021,318961210,120
2021,319019110,60
2021,319024510,180
2021,319024610,60
2021,319026310,60
2021,319037210,120
2021,319037610,60
2021,319061210,120
2021,319062410,60
2021,319224510,60
2021,319229310,60
2021,319261210,60
2021,319324510,90
2021,319324610,40
2021,319337210,60
2021,319350710,60
2021,319361210,60
2021,319392110,30
2021,319419110,30
2021,319424510,60
2021,319424610,60
2021,319437210,60
2021,319461210,90
2021,319499510,60
